,Date,Close,High,Low,Open,Volume,return,return_5d,ma_5,momentum,roll_max_10,roll_min_10,pos_in_range,vol_ma5,vol_ratio,volatility,volatility_change,target,rsi,vol_z,trend_10,trend_20,high_10,low_10,breakout_up,breakout_down,dist_ma20,vol_5,vol_20,vol_spike,vol_ma10,vol_surge,price_vol,mom_3,mom_10
39,2010-03-02,0.38596636056900024,0.39444660545635774,0.3832160145680077,0.38963350678519904,538648000,-0.0005934295846795612,0.03886452380490191,0.3797322750091553,0.03886452380490191,0.40888598561286926,0.3712978661060333,0.39024283883899125,502150400.0,0.8103741564062799,0.02220911034186815,-0.16221053280759656,0,50.188404706842455,-0.7506674198876673,0.009894892307308334,0.010652555255294294,0.40888598561286926,0.3712978661060333,0,0,0.004068191349506367,0.02220911034186815,0.027405995324872683,0,636121600.0,0.8467689196530978,-0.0005024977283092985,0.026828853876189385,-0.04697237857801628
40,2010-03-03,0.3811532258987427,0.39032106390822474,0.3779444935243489,0.38825831128501626,399300000,-0.012470347579415786,0.004833649149762698,0.3800989747047424,0.004833649149762698,0.3861955404281616,0.3712978661060333,0.661536799611109,492836800.0,0.8116314289747509,0.02230400405538718,0.004272738171782642,1,47.82656995589356,-0.6655712031453576,0.004590841380746058,-0.0016210743949197637,0.3861955404281616,0.3712978661060333,0,0,-0.0006188809871673362,0.02230400405538718,0.027480458813135777,0,588395600.0,0.6786250610983495,-0.008462690387998692,0.026543001434581104,-0.06782516566949248
41,2010-03-04,0.3818409740924835,0.3857373013624407,0.377027846256327,0.38275774733635926,557396000,0.0018043877029223498,0.015853633493684738,0.3812907934188843,0.015853633493684738,0.3861955404281616,0.3712978661060333,0.707701602174909,488921600.0,0.7870292324977963,0.021576324807631737,-0.03262549836111972,1,48.201670761793416,-0.6554265518163113,0.006464283543962779,0.0008413110059839468,0.3861955404281616,0.3712978661060333,0,0,0.00032097697257993385,0.021576324807631737,0.02741489631732599,0,492584400.0,1.1315746093461343,0.0020417993100433265,-0.01127554795389496,-0.000599603249386238
42,2010-03-05,0.39352986216545105,0.39628020837332933,0.3790905104211962,0.3790905104211962,632832000,0.030611927126857896,0.05987644446377938,0.38573719263076783,0.05987644446377938,0.39352986216545105,0.3712978661060333,1.0,536808800.0,0.9083654716746075,0.022352899858693622,0.03599199854403401,0,54.2252302176577,-0.5185310480912644,0.03359007212822496,0.027559129933540927,0.39352986216545105,0.3712978661060333,1,0,0.010554468631744363,0.022352899858693622,0.0246078264263889,0,504812800.0,1.2535973731252457,0.03837503143253051,0.01959627151262744,0.03558493380482841
43,2010-03-08,0.38780003786087036,0.3949051253176935,0.38619564388381195,0.3937591452325492,439312000,-0.014560074991645022,0.004154624444730581,0.38605809211730957,0.004154624444730581,0.39352986216545105,0.3712978661060333,0.7422712612368663,513497600.0,0.7325374488981973,0.018052768962764705,-0.19237463251357456,1,51.088933966503895,-0.9950308845409997,0.016643743161192326,0.010481206787166242,0.39352986216545105,0.3712978661060333,0,0,0.004022452235221852,0.018052768962764705,0.024644158452127883,0,502935600.0,0.8734955330264949,-0.012718160465732707,0.01743868741096133,0.018663452638926215
44,2010-03-09,0.4022393524646759,0.40613567890288355,0.3914671188759074,0.39169632579910924,830832000,0.037233917468016964,0.04216168443199475,0.3893126904964447,0.04216168443199475,0.4022393524646759,0.3712978661060333,1.0,571934400.0,0.9352565552862485,0.024139833386452453,0.3371817606619134,1,57.72471669987978,-0.12203625108418613,0.04607499042719354,0.04386618973809098,0.4022393524646759,0.3712978661060333,1,0,0.016903227567672707,0.024139833386452453,0.025810921345602453,0,537042400.0,1.5470510335869199,0.05760277050338571,0.0534211353841032,0.08266480202515858
45,2010-03-10,0.40315601229667664,0.4075107513583696,0.4008640529975677,0.4010932598564026,418520000,0.0022788914768880897,0.05772687964545575,0.3937132477760315,0.05772687964545575,0.40315601229667664,0.3712978661060333,1.0,575778400.0,0.8463780831775549,0.02171208238452269,-0.10057032967312218,0,58.113232053083884,-0.40389491720187876,0.04199959779439477,0.04150601336336002,0.40315601229667664,0.3712978661060333,1,0,0.01606654077768327,0.02171208238452269,0.025652935509635454,0,534307600.0,0.78329411747091,0.001785042288201035,0.024461041096745184,0.06283956027793525
46,2010-03-11,0.39398834109306335,0.4013226357981013,0.39238397437220685,0.3999474487103263,540660000,-0.022739760598849523,0.031812633595570405,0.39614272117614746,0.031812633595570405,0.40315601229667664,0.3712978661060333,0.7122346307047266,572431200.0,1.020273554924847,0.026656358136159887,0.2277200161676658,1,52.879137833815335,0.33035657568544435,0.013561503836873934,0.015357506409081623,0.40315601229667664,0.3712978661060333,0,0,0.005959160625934601,0.026656358136159887,0.026126677504763305,1,530676400.0,1.018812971520874,-0.02316756306738717,0.015957459071763047,0.04817061292274816
47,2010-03-12,0.395363450050354,0.39948898317608256,0.39330066982633166,0.3983430032701755,520352000,0.0034902275368748903,0.004659336078876919,0.39650943875312805,0.004659336078876919,0.40315601229667664,0.3811532258987427,0.6458374814267003,549935200.0,0.9570132662216252,0.023056055822775364,-0.1350635482534518,0,53.554862119663305,-0.19873692373305826,0.010840914331340157,0.018510291168527315,0.40315601229667664,0.3811532258987427,0,0,0.007185290753841389,0.023056055822775364,0.02409167838791071,0,543372000.0,0.9576349167789286,0.003342363756814711,-0.01709405698917965,0.06481476502062145
48,2010-03-15,0.39330053329467773,0.3988012513268837,0.3896334152621805,0.3949049264638462,358904000,-0.0052177730526520305,0.014183844499212617,0.3976095378398895,0.014183844499212617,0.40315601229667664,0.3811532258987427,0.5520804127369832,533853600.0,0.9113710433575799,0.021810479598558113,-0.05402382063053646,1,52.342206177025005,-0.38402832405940635,0.003743215261190036,0.01376459297081678,0.40315601229667664,0.3811532258987427,0,0,0.005340117216110218,0.021810479598558113,0.023931503812328926,0,523675600.0,0.6853555903693049,-0.003576029930913383,-0.024445819239690247,0.018397397491019873
49,2010-03-16,0.40705251693725586,0.40934447709207483,0.39284234211952224,0.3930715490639322,664988000,0.034965586055472064,0.0119659213925436,0.39857217073440554,0.0119659213925436,0.40705251693725586,0.3811532258987427,1.0,500684800.0,0.8411522405733283,0.020926286631050645,-0.04053982231394504,1,59.006076104808436,-0.5284191201769135,0.03327919336170493,0.04893260170119196,0.40705251693725586,0.3811532258987427,1,0,0.0189889594912529,0.020926286631050645,0.024878120299349514,0,536309600.0,1.2399330535944164,0.04335498588847982,0.03315878791729676,0.05463210922622874
50,2010-03-17,0.41484516859054565,0.42034588932972416,0.4093444751736872,0.4093444751736872,651168000,0.01914409401500139,0.0289941261877229,0.40091000199317933,0.0289941261877229,0.41484516859054565,0.3818409740924835,1.0,547214400.0,0.8823495538562324,0.022191541367665917,0.06046245848214049,0,62.229038353823746,-0.4277772781296412,0.044130457323096506,0.06819329635918825,0.41484516859054565,0.3818409740924835,1,0,0.026483651995658886,0.022191541367665917,0.02515051010189749,0,561496400.0,1.1597011129545978,0.022201427135704565,0.049275466757765285,0.0883947462660426
51,2010-03-18,0.40017661452293396,0.41553274125346645,0.3965094675474402,0.41553274125346645,740964000,-0.035359105464452534,0.01570674252111659,0.4021476566791534,0.01570674252111659,0.41484516859054565,0.38780003786087036,0.4576268011336839,587275200.0,1.2297604315120214,0.026555625689817564,0.19665530437242706,0,53.674603904151766,0.4533152565212661,0.0025840862520591923,0.028026456901388386,0.41484516859054565,0.38780003786087036,0,0,0.01090977042913438,0.026555625689817564,0.021594145501304472,1,579853200.0,1.2778475655562478,-0.04518354683799729,0.017483020352541345,0.04801904896149112
52,2010-03-19,0.395363450050354,0.407281635607324,0.39032111660651014,0.40613565570141696,584612000,-0.012027600559112894,0.0,0.4021476566791534,0.0,0.41484516859054565,0.38780003786087036,0.27965892511603513,600127200.0,1.2600906931714615,0.027435333458589686,0.03312698330092201,1,51.18806638135443,0.7701536245728717,-0.009929411980345804,0.013662375331389143,0.41484516859054565,0.38780003786087036,0,0,0.005328799784183491,0.027435333458589686,0.021772507016569593,1,575031200.0,1.0166613568098566,-0.012227996703594705,-0.028716360667298435,0.004659336078876919
53,2010-03-22,0.401780903339386,0.4033852695848707,0.39032107808887706,0.39032107808887706,435336000,0.016231781891357544,0.021562060884251055,0.4038437306880951,0.021562060884251055,0.41484516859054565,0.39330053329467773,0.39361864001173025,615413600.0,1.2741765366167517,0.028027239596708494,0.021574592450724905,1,54.2324575886802,1.0511913953806076,0.0026308934451788613,0.027338935937103237,0.41484516859054565,0.39330053329467773,0,0,0.01069195568561554,0.028027239596708494,0.02199635512919397,1,574633600.0,0.7575888357381121,0.012297016745028533,-0.03149190647572464,0.0360517383021286
54,2010-03-23,0.4100319743156433,0.4120947270416584,0.4020100883352271,0.40476046173299896,493612000,0.020536244773404766,0.007319589621519906,0.4044396221637726,0.007319589621519906,0.41484516859054565,0.39330053329467773,0.7765943025350039,581138400.0,1.1540591949922312,0.02465814978795466,-0.12020769284569499,0,57.8706949726802,0.3381854721575014,0.02123524944953159,0.04330068777409313,0.41484516859054565,0.39330053329467773,0,0,0.01701778471469878,0.02465814978795466,0.021366451474025692,1,540911600.0,0.912555766968207,0.018740468599841218,0.024627525535089845,0.019373096648100274
55,2010-03-24,0.3962802588939667,0.4077400863120179,0.395592665423759,0.40659410630244464,436252000,-0.0335381538101478,-0.04475141836568586,0.4007266402244568,-0.04475141836568586,0.41484516859054565,0.39330053329467773,0.1383047593226341,538155200.0,1.1697088520957042,0.026528193422793913,0.07583876531372025,1,50.644685088460854,1.0471499519954168,-0.011321992972520123,0.006139311211035947,0.41484516859054565,0.39330053329467773,0,0,0.0024180427193641885,0.026528193422793913,0.022679313211372884,1,542684800.0,0.8038773151560538,-0.026960561040192385,0.0023189013640383394,-0.017054820449137198
56,2010-03-25,0.39742618799209595,0.4045312740701955,0.39650941503080606,0.4020101074431756,495184000,0.0028917138121580255,-0.006873031634087146,0.4001765549182892,-0.006873031634087146,0.41484516859054565,0.39330053329467773,0.19149336439264203,488999200.0,0.9820747579387143,0.02211371089232098,-0.16640720535005837,0,51.191600267055485,-0.3915775864455704,-0.009312738547892163,0.0062965514337971484,0.41484516859054565,0.39330053329467773,0,0,0.0024867564439773338,0.02211371089232098,0.02251733965623518,0,538137200.0,0.9201816934417468,0.0026609021126204613,-0.010838532421765135,0.008725757948813362
57,2010-03-26,0.39742618799209595,0.40498966055084046,0.3942174553052662,0.40086412758040574,344676000,0.0,0.005217320775299905,0.4005891025066376,0.005217320775299905,0.41484516859054565,0.39330053329467773,0.19149336439264203,441012000.0,0.9564168412764138,0.021277236062647982,-0.03782607241932712,1,51.191600267055485,-0.8371962909843644,-0.009821878855524435,0.0029788081230301966,0.41484516859054565,0.39330053329467773,0,0,0.001180340349674236,0.021277236062647982,0.022246822875109384,0,520569600.0,0.6621131929332792,0.0,-0.030743422740596826,0.005217320775299905
58,2010-03-29,0.4024684727191925,0.4033852455699441,0.39444658732471294,0.39994730639615794,394456000,0.0126873489454018,0.001711304280745507,0.4007266163825989,0.001711304280745507,0.41484516859054565,0.395363450050354,0.36470204895838754,432836000.0,1.0016860056347168,0.020703547994003313,-0.026962527790523216,1,53.80394179388773,-0.9539402356813261,0.0004556448905006505,0.013622589411546926,0.41484516859054565,0.395363450050354,0,0,0.005408978462219216,0.020703547994003313,0.020668700448584727,1,524124800.0,0.752599380910806,0.009548490961708763,0.015615750939744988,0.0233102644120895
59,2010-03-30,0.4040728509426117,0.40911515641703006,0.3971969723895923,0.4070524037800493,324104000,0.003986345098237365,-0.014533313854310004,0.39953479170799255,-0.014533313854310004,0.41484516859054565,0.395363450050354,0.4470550621234882,398934400.0,0.8627695972070192,0.017825417346925013,-0.13901630039024893,0,54.635919283816904,-1.788822555239211,0.005188334282144824,0.015348171191989612,0.41484516859054565,0.395363450050354,0,0,0.006108032166957877,0.017825417346925013,0.020660692500790397,0,490036400.0,0.6613876030433657,0.002636519229426881,0.016724270194917068,-0.007320102126044503
60,2010-03-31,0.39880141615867615,0.40430213646442864,0.3967386357981498,0.40246856302917783,389840000,-0.013045753436882634,0.006362056166376195,0.4000390231609344,0.006362056166376195,0.4100319743156433,0.395363450050354,0.23437709521042516,389652000.0,0.45026259586675205,0.009312790710409715,-0.47755553044505716,0,51.362798036455935,-3.094642853453442,-0.003949758603119302,-0.00011486134721538921,0.4100319743156433,0.395363450050354,0,0,-4.581212997434303e-05,0.009312790710409715,0.020683020965760357,0,463903600.0,0.8403470031273739,-0.01096295980422296,0.0034603360526597182,-0.0386740732364772
61,2010-04-01,0.39467599987983704,0.4052190297694295,0.39055046525685194,0.4006351084821851,339664000,-0.010344537686389987,-0.006919997210434459,0.39948898553848267,-0.006919997210434459,0.4100319743156433,0.39467599987983704,0.0,358548000.0,0.5051462767450307,0.010547966367026367,0.1326321717115353,1,48.894121932727806,-2.26239207928116,-0.012897317910193662,-0.012047840977403523,0.4100319743156433,0.39467599987983704,0,1,-0.0048129796981811745,0.010547966367026367,0.020881013782766897,0,423773600.0,0.8015223222966226,-0.008291377869480233,-0.01936169754293371,-0.013745467484786444
62,2010-04-05,0.4006350040435791,0.40132259752188726,0.39673865010727255,0.3971970639743573,413636000,0.015098471063749397,0.008073992475671865,0.4001307487487793,0.008073992475671865,0.4100319743156433,0.39467599987983704,0.3880577027952824,372340000.0,0.645242694547401,0.01292259241939735,0.22512643383033715,0,52.44931210879879,-1.570665217982908,0.0006870777974079534,0.0019776885575153447,0.4100319743156433,0.39467599987983704,0,0,0.0007907673716545105,0.01292259241939735,0.02002749125034538,0,406676000.0,1.0171143613097404,0.015356871752759065,-0.008507987831928965,0.013333437859654795
63,2010-04-06,0.3907795548439026,0.39650945473146054,0.3839036476565152,0.39559265435606056,809260000,-0.02459957093166154,-0.029043064656260498,0.3977929651737213,-0.029043064656260498,0.4100319743156433,0.3907795548439026,0.0,455300800.0,0.7531783958594634,0.01548462521982179,0.1982599711632722,1,46.66714506581188,-1.0456449033504571,-0.021239894750556987,-0.023034535058987227,0.4100319743156433,0.3907795548439026,0,1,-0.009213657677173637,0.01548462521982179,0.0205590406004039,0,444068400.0,1.822376913106179,-0.044829690138177856,-0.020114926852671466,-0.027381461896387127
64,2010-04-07,0.39330053329467773,0.3999472308349716,0.3850494699075222,0.38825822892355233,817468000,0.006451152368455393,-0.02665934527104341,0.3956385016441345,-0.02665934527104341,0.4040728509426117,0.3907795548439026,0.1896428419299225,553973600.0,0.8486845816871176,0.0159067908796955,0.027263537468979138,0,48.23906472488401,-0.8806748583813462,-0.010780325288132553,-0.01563207746495099,0.4040728509426117,0.3907795548439026,0,0,-0.006245738267898537,0.0159067908796955,0.01874287718067655,0,476454000.0,1.7157333131844836,0.0110684570269879,-0.003485052512891773,-0.04080521049337893
65,2010-04-08,0.3868831694126129,0.39375907603750043,0.3848204165507676,0.39077952287525614,1037600000,-0.01631669255138446,-0.029885166559491805,0.39325485229492185,-0.029885166559491805,0.4040728509426117,0.3868831694126129,0.0,683525600.0,0.8598879114661989,0.01636622424859069,0.028882844589453782,1,44.63276728718641,-0.7385784686854521,-0.024615766281328222,-0.02971780870566043,0.4040728509426117,0.3868831694126129,0,1,-0.011849460005760204,0.01636622424859069,0.019032973984579645,0,536588800.0,1.9336967152501132,-0.03155153479035812,-0.034325095141887085,-0.023713241501308713
66,2010-04-09,0.3894043564796448,0.3907795433411065,0.3839036363561149,0.3859664166483075,817572000,0.006516662564721276,-0.013356888692997004,0.39220052361488345,-0.013356888692997004,0.4040728509426117,0.3868831694126129,0.1466686315643475,779107200.0,0.9186007774366064,0.016958751781055693,0.03620429021776528,1,46.330325643853946,-0.5608881075159915,-0.01627000995358807,-0.022833112637880126,0.4040728509426117,0.3868831694126129,0,0,-0.009099073708057404,0.016958751781055693,0.018461503841069888,0,568827600.0,1.4372931271267428,0.009366354316078023,-0.003519115437876863,-0.02018445627093579
67,2010-04-12,0.39650943875312805,0.3981138051925288,0.38917514533475317,0.3898627387580154,546460000,0.018246026669336057,-0.010297565736423486,0.3913754105567932,-0.010297565736423486,0.4040728509426117,0.3868831694126129,0.5600027739731965,805672000.0,0.9418455667002645,0.01781535640150283,0.05051106540777561,1,50.89919973107444,-0.35839657277901876,0.001911189423984716,-0.005146746072183239,0.4040728509426117,0.3868831694126129,0,0,-0.0020512908697128407,0.01781535640150283,0.018915368964275685,0,589006000.0,0.9277664404097751,0.01692805121463174,0.008158914587705457,-0.0023067157290251883
68,2010-04-13,0.4047605097293854,0.4061356692690235,0.39650944320228826,0.3981138096596913,648696000,0.020809267497398753,0.03577708892950526,0.39417160153388975,0.03577708892950526,0.4047605097293854,0.3868831694126129,1.0,773559200.0,0.7562340478486477,0.014673719536376119,-0.17634431747106072,1,55.623713128730934,-0.854973217535707,0.02216823010674096,0.014097483835146418,0.4047605097293854,0.3868831694126129,1,0,0.00562678128480909,0.014673719536376119,0.019403674798986185,0,614430000.0,1.0557687612909525,0.02196977456910076,0.04620862764310685,0.005694947966252473
69,2010-04-14,0.40980279445648193,0.41553269387593944,0.4033853016422264,0.413469941013861,900720000,0.012457452261011692,0.04195840016682606,0.3974720537662506,0.04195840016682606,0.40980279445648193,0.3868831694126129,1.0,790209600.0,0.8263897207968762,0.014847915881124552,0.011871314857599735,1,58.26645941605499,-0.7579333875544227,0.03340648201166507,0.02637693632713356,0.40980279445648193,0.3868831694126129,1,0,0.010531552135944366,0.014847915881124552,0.01796720785298117,0,672091600.0,1.3401744643140905,0.0166951594106197,0.0523836922659171,0.01418047141871459
70,2010-04-15,0.4127824008464813,0.415303567845068,0.4070525006881653,0.41117803426661664,957596000,0.007270829848662341,0.06694328800394711,0.4026519000530243,0.06694328800394711,0.4127824008464813,0.3868831694126129,1.0,774208800.0,0.3653068660910254,0.006396069866736782,-0.5692277678601478,0,59.790340645150025,-1.9106395296753427,0.03726322117198322,0.03410667530545153,0.4127824008464813,0.3868831694126129,1,0,0.013614296913146973,0.006396069866736782,0.017508758965244963,0,728867200.0,1.3138140939803575,0.009552518730105654,0.04104054154303505,0.03505751013241731
71,2010-04-16,0.3910086750984192,0.39765537435253606,0.38229922312679476,0.39605100809199534,1917736000,-0.052748677519708576,0.004119929816086332,0.40297276377677915,0.004119929816086332,0.4127824008464813,0.3868831694126129,0.15929066066460001,994241600.0,1.557836877336613,0.03061509091117274,3.7865472937355964,0,46.44419492043453,1.8384285260711197,-0.01654474238939596,-0.01931488431110928,0.4127824008464813,0.3868831694126129,0,0,-0.007701031863689423,0.03061509091117274,0.019652308503258983,1,886674400.0,2.1628412864970503,-0.11408701754774453,-0.03397523795036328,-0.009291988320886957
72,2010-04-19,0.389175146818161,0.39032112675386055,0.3761109810156491,0.3880291668824614,1094492000,-0.0046892266003987215,-0.01849714336695396,0.40150590538978576,-0.01849714336695396,0.4127824008464813,0.3868831694126129,0.08849596218329778,1103848000.0,1.4923286926993873,0.029104836913117754,-0.049330377702841655,1,45.52270114460105,1.5656090568168064,-0.018326856766588184,-0.023155467433637056,0.4127824008464813,0.3868831694126129,0,0,-0.009225144982337952,0.029104836913117754,0.01950296677635521,1,954760000.0,1.146353010180569,-0.005375509028785871,-0.05033554655399364,-0.028604233553620184
